"LS2"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_lesesa.htm.de\" target=_blank \>SUB: Lesesaal 2. Etage (LS2)\</a\>",
"FMAG"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_magazin.htm.de\" target=_blank \>SUB: Freihandmagazin (FMAG)\</a\>",
"NOV"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_nov.html.de\" target=_blank \>SUB: Ornithologische Spezialbibliothek (NOV)\</a\>",
"ABIB"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/orient/1_aab.htm\#Lesesaal\" target=_blank \>SUB, Historisches Geb\&auml;ude: Asien-Afrika-Bibliothek (ABIB)\</a\>",
"ALS1"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/orient/1_aab.htm\#Lesesaal\" target=_blank \>SUB, Historisches Geb\&auml;ude: Asien-Afrika-Bibliothek (ALS1)\</a\>",
"THEKE ALS1"£"SUB, Historisches Geb\&auml;ude: Asien-Afrika-Bibliothek. Bitte bestellen",
"ALS2"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/orient/1_aab.htm\#Lesesaal\" target=_blank \>SUB, Historisches Geb\&auml;ude: Asien-Afrika-Bibliothek (ALS2)\</a\>",
"ALS3"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/orient/1_aab.htm\#Lesesaal\" target=_blank \>SUB, Historisches Geb\&auml;ude: Asien-Afrika-Bibliothek (ALS3)\</a\>",
"ALS4"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/orient/1_aab.htm\#Lesesaal\" target=_blank \>SUB, Historisches Geb\&auml;ude: Asien-Afrika-Bibliothek (ALS4-SfA: Ausleihe/R\&uuml;ckgabe im HG, Papendiek 14)\</a\>",
"ALS5"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/orient/1_aab.htm\#Lesesaal\" target=_blank \>SUB, Historisches Geb\&auml;ude: Asien-Afrika-Bibliothek (ALS5)\</a\>",
"ALBS"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/orient/1_aab.htm\#Lesesaal\" target=_blank \>SUB, Historisches Geb\&auml;ude: Asien-Afrika-Bibliohtek (ALBS)\</a\>",
"EXZ-01"£"Dienstplatz Exzellenzinitiative (Head Office Fundingline 3)",
"EXZ-02"£"Dienstplatz Exzellenzinitiative (Free Floater Ethnic Educational Inequality)",
"EXZ-03"£"Dienstplatz Exzellenzinitiative (Free Floater Nominalphrasen in intensionalen Kontexten)",
"EXZ-04"£"Dienstplatz Exzellenzinitiative (Free Floater Music, Conflict and the State)",
"EXZ-05"£"Dienstplatz Exzellenzinitiative (Free Floater Discrete Differential Geometry)",
"EXZ-06"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Nanoscale Imaging of Cellular Dynamics)",
"EXZ-07"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Nano-Optics and Ultrafast Dynamics)",
"EXZ-08"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Tropical Algebraic Geometry)",
"EXZ-09"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Non-cummutative geometry and mathematical physics)",
"EXZ-10"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Topology and Differential Geometry)",
"EXZ-11"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Geomicrobiology and Biosignatures in the Deep Biosphere)",
"EXZ-12"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Evolution of the metazoa)",
"EXZ-13"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Econometrics and Statistical Methods)",
"EXZ-14"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Social evolution in primates)",
"EXZ-15"£"Dienstplatz Exzellenzinitiative (Courant Forschungszentrum Evolution des Sozialverhaltens)",
"EXZ-16"£"\<a href=\"http://www.uni-goettingen.de/de/185296.html\" target=_blank \>Dienstplatz Exzellenzinitiative (Lichtenberg-Kolleg)\</a\>",
"EXZ-17"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Evolution of Cooperation and Pro-Social Behavior)",
"EXZ-18"£"Dienstplatz Exzellenzinitiative (Courant Forschungszentrum Development of Early Life and Organic-matter-controlled Rock- and Mineral-forming Processes)",
"EXZ-19"£"Dienstplatz Exzellenzinitiative (Courant Forschungszentrum Higher Order Structures in Mathematics)",
"EXZ-20"£"Dienstplatz Exzellenzinitiative (Courant Forschungszentrum Nano-Spectroscopy and X-Ray Imaging)",
"EXZ-21"£"Dienstplatz Exzellenzinitiative (Courant Forschungszentrum Armut, Ungleichheit und Wachstum in den Entwicklungsl\&auml;ndern: Statistische Analysen und Empirische Methoden)",
"EXZ-22"£"Dienstplatz Exzellenzinitiative (Courant Forschungszentrum Textstrukturen)",
"EXZ-23"£"Dienstplatz Exzellenzinitiative (Courant Forschungszentrum EDRIS)",
"EXZ-24"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Piety and Paidea. Religious Traditions and Intellectual Culture in the World of the Roman Empire)",
"EXZ-25"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Education at the Crossroads: Pagan, Jewish, and Christian - Discourses in Late Antiquity)",
"EXZ-26"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Evolution of Landplants and the Development of Terrestrial Ecosystems)",
"EXZ-27"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Agricultural Economics in Developing and Transition Countries)",
"EXZ-28"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe  Development Economics)",
"EXZ-29"£"Dienstplatz Exzellenzinitiative (Free Floater Angewandte Synthetische Biologie)",
"EXZ-30"£"Dienstplatz Exzellenzinitiative (Free Floater Biodiversity, Macroecology and Conservation Biogeography",
"EXZ-31"£"Dienstplatz Exzellenzinitiative (Free Floater Computational Chemistry and Biochemistry)",
"EXZ-32"£"Dienstplatz Exzellenzinitiative (Free Floater Language Acquisition)",
"EXZ-52"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Revelation, Reason and Identity. Education in Early and Classical Islam)",
"EXZ-53"£"Dienstplatz Exzellenzinitiative (CRC Evolution des Sozialverhaltens, Biologische Entwicklungspsychologie)",
"EXZ-54"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Experimental Psycholinguistics)",
"EXZ-55"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Theoretical Linguistics)",
"EXZ-56"£"Dienstplatz Exzellenzinitiative (Nachwuchsgruppe Agrarpolitik)",
"DAU-LEIH"£"Dauerleihgabe. Bitte wenden Sie sich an die \<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_ztrinf.htm\" target=_blank \>Zentrale Information\</a\>",
"DAU-LEIH-50£Dauerleihgabe. Seminar f\&uuml;r Englische Philologie / K\&auml;te Hamburger Weg 3 / Tel: 39 7557",
"DAU-LEIH-51£Dauerleihgabe. Georg-Elias-M\&uuml;ller Institut f\&uuml;r Psychologie / Waldweg 26 / Tel: 398301",
"DAU-LEIH-52£Dauerleihgabe. Seminar f\&uuml;r \&Auml;gyptologie und Koptologie / Weender-Landstrasse 2 / Tel: 394400",
"DAU-LEIH-53£Dauerleihgabe. Seminar f\&uuml;r Arabistik / Papendiek 16 / Tel: 39 4398",
"DAU-LEIH-54£Dauerleihgabe. Arch\&auml;ologisches Institut / Nikolausberger Weg 15 / Tel: 39 7502",
"DAU-LEIH-56£Dauerleihgabe. Diplomatischer Apparat / Platz der G\&ouml;ttinger Sieben 5 / Tel: 39 4652",
"DAU-LEIH-57£Dauerleihgabe. Geologisches und Mineralogisches Zentrum (GZG) / Goldschmidtstr.5 / Tel: 39 7550",
"DAU-LEIH-58£Dauerleihgabe. Geographisches Institut / Goldschmidtstrasse 12 / Tel: 39 7550",
"DAU-LEIH-59£Dauerleihgabe. Institut f\&uuml;r Geophysik / Friedrich-Hund-Platz 1 / Tel: 39 7452",
"DAU-LEIH-60£Dauerleihgabe. Mathematisches Institut / Bunsenstrasse 3-5 / Tel: 397776",
"DAU-LEIH-61£Dauerleihgabe. Musikwissenschaftliches Seminar /Kurze Geismarlandstr. 1 / Tel: 39 5072",
"DAU-LEIH-62£Dauerleihgabe. Institut f\&uuml;r Historische Landesforschung / Platz der G\&ouml;ttinger Sieben 5 / Tel: 394448",
"DAU-LEIH-63£Dauerleihgabe. Ostasiatisches Seminar / Waldweg 26 / Tel: 39 4345",
"DAU-LEIH-64£Dauerleihgabe. Institut f\&uuml;r Astrophysik (fr\&uuml;her Sternwarte) / Friedrich-Hund-Platz 1 / Tel: 39 5042",
"DAU-LEIH-65£Dauerleihgabe. Seminar f\&uuml;r Slavische Philologie / Humboldtallee 19 / Tel: 39 4748",
"DAU-LEIH-66£Dauerleihgabe. Seminar f\&uuml;r Ur- und Fr\&uuml;hgeschichte / Nikolausberger Weg 15 / Tel: 39 5082",
"DAU-LEIH-67£Dauerleihgabe. Institut f\&uuml;r Ethnologie / Theaterplatz 15 / Tel: 39 7892",
"DAU-LEIH-68£Dauerleihgabe. Institut f\&uuml;r Sportwissenschaften / Sprangerweg 2 / Tel: 39 5653",
"DAU-LEIH-69£Dauerleihgabe. Deutsches W\&ouml;rterbuch / SUB-HG Papendiek 14 / Tel: 39 9544",
"DAU-LEIH-70£Dauerleihgabe. Departement f. Nutzpflanzenwissenschaften Abt. Tropischer Pflanzenbau / Grisebachstrasse 6 / Tel: 39 3761",
"DAU-LEIH-73£Dauerleihgabe. Institut f\&uuml;r Tierzucht und Haustiergenetik AG Tierhaltung und Tierzucht in den Tropen und Subtropen",
"DAU-LEIH-76£Dauerleihgabe. Zentrum f. Mittelalter-u.Fr\&uuml;hneuzeitforschung (ZMF) Abt. f. Lateinische Philologie des Mittelalters und der Neuzeit / Humboldtallee 19 / Tel: 39 4148",
"DAU-LEIH-77£Dauerleihgabe. Seminar f\&uuml;r Deutsche Philologie / K\&auml;te Hamburger Weg 3 / Tel: 39 7523",
"DAU-LEIH-78£Dauerleihgabe. Institut f\&uuml;r Materialphysik / Friedrich-Hund-Platz 1 / Tel: 39 5002",
"DAU-LEIH-79£Dauerleihgabe. Institut f\&uuml;r Arbeitsrecht / Platz der G\&ouml;ttinger Sieben 5 / Tel: 39 7246",
"DAU-LEIH-80£Dauerleihgabe. Abt.f. Christl. Arch\&auml;ologie u. Byzantinische Kunstgesch. / Nikolausberger Weg 15 / Tel: 39 7505",
"DAU-LEIH-83£Dauerleihgabe. Philosophisches Seminar / Waldweg 26 / Tel: 39 4774",
"DAU-LEIH-85£Dauerleihgabe. Institut f\&uuml;r Kulturanthropologie/Europ\&auml;ische Ethnologie / Friedl\&auml;nderweg 2 / Tel: 39 5352",
"DAU-LEIH-90£Dauerleihgabe. J.F.Blumenbach  Inst.f. Zoologie u. Anthropologie / Berlinerstr. 28 / Tel: 39 5448 ",
"DAU-LEIH-92£Dauerleihgabe. Septuaginta - Unternehmen ADW / Friedl\&auml;nderweg 1 / Tel: 50429690",
"DAU-LEIH-93£Dauerleihgabe. Seminar f\&uuml;r Romanische Philologie / Humboldtallee 19 / Tel: 39 8156",
"DAU-LEIH-95£Dauerleihgabe. J.F.Blumenbach Inst.f.Zoologie/Abt. Hist.Anthropologie u.Human\&ouml;kologie / B\&uuml;rgerstrasse 50 / Tel: 39 3699",
"DAU-LEIH-96£Dauerleihgabe. Seminar f\&uuml;r Mittlere und Neuere Geschichte / Platz der G\&ouml;ttinger Sieben 5 / Tel: 39 4670 ",
"DAU-LEIH-97£Dauerleihgabe. \<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_wisob.html.de\" target=_blank \>BBWISO\</a\>",
"DAU-LEIH-B159""\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/bibgoe/f-phil.htm\#7/159\" target=_blank \>Dauerleihgabe. Seminar f\&uuml;r Altorientalistik, Weender Landstr. 2 \</A\>",
"DAU-LEIH-B142""\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/bibgoe/f-phil.htm\#7/142\" target=_blank \>Dauerleihgabe. Seminar f\&uuml;r \&Auml;gyptologie und Koptologie, Weender Landstr. 2 \</A\>",
"SEM-LEIH-50£Semesterleihgabe. Seminar f\&uuml;r Englische Philologie / K\&auml;te Hamburger Weg 3 / Tel: 39 7557",
"SEM-LEIH-51£Semesterleihgabe. Georg-Elias-M\&uuml;ller Institut f\&uuml;r Psychologie / Waldweg 26 / Tel: 398301",
"SEM-LEIH-52£Semesterleihgabe. Seminar f\&uuml;r \&Auml;gyptologie und Koptologie / Weender-Landstrasse 2 / Tel: 394400",
"SEM-LEIH-53£Semesterleihgabe. Seminar f\&uuml;r Arabistik / Papendiek 16 / Tel: 39 4398",
"SEM-LEIH-54£Semesterleihgabe. Arch\&auml;ologisches Institut / Nikolausberger Weg 15 / Tel: 39 7502",
"SEM-LEIH-56£Semesterleihgabe. Diplomatischer Apparat / Platz der G\&ouml;ttinger Sieben 5 / Tel: 39 4652",
"SEM-LEIH-57£Semesterleihgabe. Geologisches und Mineralogisches Zentrum (GZG) / Goldschmidtstr.5 / Tel: 39 7550",
"SEM-LEIH-58£Semesterleihgabe. Geographisches Institut / Goldschmidtstrasse 12 / Tel: 39 7550",
"SEM-LEIH-59£Semesterleihgabe. Institut f\&uuml;r Geophysik / Friedrich-Hund-Platz 1 / Tel: 39 7452",
"SEM-LEIH-60£Semesterleihgabe. Mathematisches Institut / Bunsenstrasse 3-5 / Tel: 397776",
"SEM-LEIH-61£Semesterleihgabe. Musikwissenschaftliches Seminar / Kurze Geismarlandstr. 1 / Tel: 39 5072",
"SEM-LEIH-62£Semesterleihgabe. Institut f\&uuml;r Historische Landesforschung / Platz der G\&ouml;ttinger Sieben 5 / Tel: 394448",
"SEM-LEIH-63£Semesterleihgabe. Ostasiatisches Seminar / Waldweg 26 / Tel: 39 4345",
"SEM-LEIH-64£Semesterleihgabe. Institut f\&uuml;r Astrophysik (fr\&uuml;her Sternwarte) / Friedrich-Hund-Platz 1 / Tel: 39 5042",
"SEM-LEIH-65£Semesterleihgabe. Seminar f\&uuml;r Slavische Philologie / Humboldtallee 19 / Tel: 39 4748",
"SEM-LEIH-66£Semesterleihgabe. Seminar f\&uuml;r Ur- und Fr\&uuml;hgeschichte / Nikolausberger Weg 15 / Tel: 39 5082",
"SEM-LEIH-67£Semesterleihgabe. Institut f\&uuml;r Ethnologie / Theaterplatz 15 / Tel: 39 7892",
"SEM-LEIH-68£Semesterleihgabe. Institut f\&uuml;r Sportwissenschaften / Sprangerweg 2 / Tel: 39 5653",
"SEM-LEIH-69£Semesterleihgabe. Deutsches W\&ouml;rterbuch / SUB-HG Papendiek 14 / Tel: 39 9544",
"SEM-LEIH-70£Semesterleihgabe. Departement f. Nutzpflanzenwissenschaften Abt. Tropischer Pflanzenbau / Grisebachstrasse 6 / Tel: 39 3761",
"SEM-LEIH-73£Semesterleihgabe. Institut f\&uuml;r Tierzucht und Haustiergenetik AG Tierhaltung und Tierzucht in den Tropen und Subtropen",
"SEM-LEIH-76£Semesterleihgabe. Zentrum f. Mittelalter-u.Fr\&uuml;hneuzeitforschung (ZMF) Abt. f. Lateinische Philologie des Mittelalters und der Neuzeit / Humboldtallee 19 / Tel: 39 4148",
"SEM-LEIH-77£Semesterleihgabe. Seminar f\&uuml;r Deutsche Philologie / K\&auml;te Hamburger Weg 3 / Tel: 39 7523",
"SEM-LEIH-78£Semesterleihgabe. Institut f\&uuml;r Materialphysik / Friedrich-Hund-Platz 1 / Tel: 39 5002",
"SEM-LEIH-79£Semesterleihgabe. Institut f\&uuml;r Arbeitsrecht / Platz der G\&ouml;ttinger Sieben 5 / Tel: 39 7246",
"SEM-LEIH-80£Semesterleihgabe. Abt.f. Christl. Arch\&auml;ologie u. Byzantinische Kunstgesch. / Nikolausberger Weg 15 / Tel: 39 7505",
"SEM-LEIH-83£Semesterleihgabe. Philosophisches Seminar / Waldweg 26 / Tel: 39 4774",
"SEM-LEIH-85£Semesterleihgabe. Institut f\&uuml;r Kulturanthropologie/Europ\&auml;ische Ethnologie / Friedl\&auml;nderweg 2 / Tel: 39 5352",
"SEM-LEIH-90£Semesterleihgabe. J.F.Blumenbach  Inst.f. Zoologie u. Anthropologie / Berlinerstr. 28 / Tel: 39 5448 ",
"SEM-LEIH-92£Semesterleihgabe. Septuaginta - Unternehmen ADW / Friedl\&auml;nderweg 1 / Tel: 50429690",
"SEM-LEIH-93£Semesterleihgabe. Seminar f\&uuml;r Romanische Philologie / Humboldtallee 19 / Tel: 39 8150",
"SEM-LEIH-95£Semesterleihgabe. J.F.Blumenbach Inst.f.Zoologie/Abt. Hist.Anthropologie u.Human\&ouml;kologie / B\&uuml;rgerstrasse 50 / Tel: 39 3699",
"SEM-LEIH-96£Semesterleihgabe. Seminar f\&uuml;r Mittlere und Neuere Geschichte / Platz der G\&ouml;ttinger Sieben 5 / Tel: 39 4670 ",
"SEM-LEIH-97£Semesterleihgabe. \<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_wisob.html.de\" target=_blank \>BBWISO\</a\>",
"HG-FB"£"SUB: HG-FB. Bitte bestellen. Ausgabe im Historischen Geb\&auml;ude an der \<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_servicetheke.html.de\" target=_blank \>Servicetheke\</a\>",
"HG-MPI"£"SUB, Historisches Geb\&auml;ude: Bibliothek des MPIMMG (vormals: MPI f\&uuml;r Geschichte)",
"HSD-LS"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_hssa.htm.de\" target=_blank \>SUB, Historisches Geb\&auml;ude: Lesesaal f\&uuml;r Handschriften und Seltene Drucke (HSD-LS)\</a\>",
"SEM-APP"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_semesterapp.html.de\" target=_blank \>SEM-APP\</a\>",
"SEM-APP-01"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_lesesa.htm.de\" target=_blank \>SUB: Lesesaal 1. Etage\</a\>: Semesterapparat 01  \&nbsp; \&nbsp; \<IMG src=\<\%url(ARROW)\> border=0\> \<a href=\"http://opac.sub.uni-goettingen.de/DB=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=sst+sem-app-01\"\> gesamter Bestand / entire book list\</a\>",
"SEM-APP-02"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_lesesa.htm.de\" target=_blank \>SUB: Lesesaal 1. Etage\</a\>: Semesterapparat 02  \&nbsp; \&nbsp; \<IMG src=\<\%url(ARROW)\> border=0\> \<a href=\"http://opac.sub.uni-goettingen.de/DB=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=sst+sem-app-02\"\> gesamter Bestand / entire book list\</a\>",
"SEM-APP-03"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_lesesa.htm.de\" target=_blank \>SUB: Lesesaal 1. Etage\</a\>: Semesterapparat 03  \&nbsp; \&nbsp; \<IMG src=\<\%url(ARROW)\> border=0\> \<a href=\"http://opac.sub.uni-goettingen.de/DB=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=sst+sem-app-03\"\> gesamter Bestand / entire book list\</a\>",
"SEM-APP-04"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_lesesa.htm.de\" target=_blank \>SUB: Lesesaal 1. Etage\</a\>: Semesterapparat 04  \&nbsp; \&nbsp; \<IMG src=\<\%url(ARROW)\> border=0\> \<a href=\"http://opac.sub.uni-goettingen.de/DB=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=sst+sem-app-04\"\> gesamter Bestand / entire book list\</a\>",
"SEM-APP-05"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_lesesa.htm.de\" target=_blank \>SUB: Lesesaal 1. Etage\</a\>: Semesterapparat 05  \&nbsp; \&nbsp; \<IMG src=\<\%url(ARROW)\> border=0\> \<a href=\"http://opac.sub.uni-goettingen.de/DB=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=sst+sem-app-05\"\> gesamter Bestand / entire book list\</a\>",
"SEM-APP-06"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_lesesa.htm.de\" target=_blank \>SUB: Lesesaal 1. Etage\</a\>: Semesterapparat 06  \&nbsp; \&nbsp; \<IMG src=\<\%url(ARROW)\> border=0\> \<a href=\"http://opac.sub.uni-goettingen.de/DB=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=sst+sem-app-06\"\> gesamter Bestand / entire book list\</a\>",
"SEM-APP-07"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_lesesa.htm.de\" target=_blank \>SUB: Lesesaal 1. Etage\</a\>: Semesterapparat 07  \&nbsp; \&nbsp; \<IMG src=\<\%url(ARROW)\> border=0\> \<a href=\"http://opac.sub.uni-goettingen.de/DB=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=sst+sem-app-07\"\> gesamter Bestand / entire book list\</a\>",
"SEM-APP-08"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_lesesa.htm.de\" target=_blank \>SUB: Lesesaal 1. Etage\</a\>: Semesterapparat 08  \&nbsp; \&nbsp; \<IMG src=\<\%url(ARROW)\> border=0\> \<a href=\"http://opac.sub.uni-goettingen.de/DB=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=sst+sem-app-08\"\> gesamter Bestand / entire book list\</a\>",
"SEM-APP-09"£"\<a href=\"http://www.sub.uni-goettingen.de/ebene_1/1_lesesa.htm.de\" target=_blank \>SUB: Lesesaal 1. Etage\</a\>: Semesterapparat 09  \&nbsp; \&nbsp; \<IMG src=\<\%url(ARROW)\> border=0\> \<a href=\"http://opac.sub.uni-goettingen.de/DB=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=sst+sem-app-09\"\> gesamter Bestand / entire book list\</a\>",
